30° latitude
0.18     albedo
Year 2028
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2028         1         1     12.00     53.04     0.2095E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5050E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.3926E+03
       4.      2028         1         1     12.00     53.04     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3630E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.3926E+03
       7.      2028         1         1     12.00     53.04     0.2090E+00     0.3989E-11     0.5765E-19     0.3989E-11     0.2550E+19     0.4867E+08     0.7033E+00     0.4867E+08     0.3926E+03
      10.      2028         1         1     12.00     53.04     0.2091E+00     0.1127E-08     0.2966E-16     0.1127E-08     0.1740E+19     0.9378E+10     0.2468E+03     0.9378E+10     0.3926E+03
      13.      2028         1         1     12.00     53.04     0.2093E+00     0.5638E-07     0.3285E-14     0.5638E-07     0.1120E+19     0.3016E+12     0.1758E+05     0.3016E+12     0.3909E+03
      16.      2028         1         1     12.00     53.04     0.2098E+00     0.7103E-06     0.1125E-12     0.7103E-06     0.6880E+18     0.2330E+13     0.3689E+06     0.2330E+13     0.3762E+03
      19.      2028         1         1     12.00     53.04     0.2090E+00     0.2864E-05     0.1321E-11     0.2864E-05     0.4180E+18     0.5729E+13     0.2641E+07     0.5729E+13     0.3312E+03
      22.      2028         1         1     12.00     53.04     0.2098E+00     0.5222E-05     0.6918E-11     0.5222E-05     0.2580E+18     0.6423E+13     0.8509E+07     0.6423E+13     0.2635E+03
      25.      2028         1         1     12.00     53.04     0.2092E+00     0.7945E-05     0.3018E-10     0.7945E-05     0.1600E+18     0.6078E+13     0.2309E+08     0.6078E+13     0.1938E+03
      30.      2028         1         1     12.00     53.04     0.2093E+00     0.1172E-04     0.2571E-09     0.1172E-04     0.7430E+17     0.4160E+13     0.9126E+08     0.4160E+13     0.9862E+02
      35.      2028         1         1     12.00     53.04     0.2090E+00     0.1176E-04     0.1840E-08     0.1176E-04     0.3470E+17     0.1953E+13     0.3055E+09     0.1952E+13     0.4182E+02
      40.      2028         1         1     12.00     53.04     0.2096E+00     0.9222E-05     0.1102E-07     0.9211E-05     0.1700E+17     0.7479E+12     0.8937E+09     0.7470E+12     0.1673E+02
      45.      2028         1         1     12.00     53.04     0.2094E+00     0.6929E-05     0.5565E-07     0.6873E-05     0.8920E+16     0.2952E+12     0.2371E+10     0.2928E+12     0.7066E+01
      50.      2028         1         1     12.00     53.04     0.2095E+00     0.5335E-05     0.2444E-06     0.5091E-05     0.4840E+16     0.1232E+12     0.5647E+10     0.1176E+12     0.3252E+01
      55.      2028         1         1     12.00     53.04     0.2096E+00     0.4531E-05     0.8353E-06     0.3696E-05     0.2620E+16     0.5664E+11     0.1044E+11     0.4620E+11     0.1730E+01
      60.      2028         1         1     12.00     53.04     0.2092E+00     0.7004E-05     0.2840E-05     0.4164E-05     0.1500E+16     0.5022E+11     0.2036E+11     0.2986E+11     0.1023E+01
      65.      2028         1         1     12.00     53.04     0.2095E+00     0.1481E-04     0.1002E-04     0.4786E-05     0.8190E+15     0.5789E+11     0.3918E+11     0.1871E+11     0.5718E+00
      70.      2028         1         1     12.00     53.04     0.2094E+00     0.4495E-04     0.3906E-04     0.5888E-05     0.4230E+15     0.9079E+11     0.7890E+11     0.1189E+11     0.2874E+00
