90° latitude
0.58     albedo
Year 2032
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2032         1         1     12.00    113.03     0.2095E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5050E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1531E+03
       4.      2032         1         1     12.00    113.03     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3630E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1531E+03
       7.      2032         1         1     12.00    113.03     0.2090E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2550E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1531E+03
      10.      2032         1         1     12.00    113.03     0.2091E+00     0.2301E-10     0.0000E+00     0.2301E-10     0.1740E+19     0.1914E+09     0.0000E+00     0.1914E+09     0.1531E+03
      13.      2032         1         1     12.00    113.03     0.2093E+00     0.4101E-08     0.0000E+00     0.4101E-08     0.1120E+19     0.2194E+11     0.0000E+00     0.2194E+11     0.1530E+03
      16.      2032         1         1     12.00    113.03     0.2098E+00     0.1203E-06     0.0000E+00     0.1203E-06     0.6880E+18     0.3947E+12     0.0000E+00     0.3947E+12     0.1506E+03
      19.      2032         1         1     12.00    113.03     0.2090E+00     0.9300E-06     0.0000E+00     0.9300E-06     0.4180E+18     0.1860E+13     0.0000E+00     0.1860E+13     0.1381E+03
      22.      2032         1         1     12.00    113.03     0.2098E+00     0.2217E-05     0.0000E+00     0.2217E-05     0.2580E+18     0.2727E+13     0.0000E+00     0.2727E+13     0.1125E+03
      25.      2032         1         1     12.00    113.03     0.2092E+00     0.3585E-05     0.0000E+00     0.3585E-05     0.1600E+18     0.2742E+13     0.0000E+00     0.2742E+13     0.8200E+02
      30.      2032         1         1     12.00    113.03     0.2093E+00     0.5782E-05     0.0000E+00     0.5782E-05     0.7430E+17     0.2053E+13     0.0000E+00     0.2053E+13     0.3744E+02
      35.      2032         1         1     12.00    113.03     0.2090E+00     0.3720E-05     0.0000E+00     0.3720E-05     0.3470E+17     0.6176E+12     0.0000E+00     0.6176E+12     0.1263E+02
      40.      2032         1         1     12.00    113.03     0.2096E+00     0.1824E-05     0.0000E+00     0.1824E-05     0.1700E+17     0.1480E+12     0.0000E+00     0.1480E+12     0.5511E+01
      45.      2032         1         1     12.00    113.03     0.2094E+00     0.1094E-05     0.0000E+00     0.1094E-05     0.8920E+16     0.4659E+11     0.0000E+00     0.4659E+11     0.3703E+01
      50.      2032         1         1     12.00    113.03     0.2095E+00     0.7684E-06     0.0000E+00     0.7684E-06     0.4840E+16     0.1775E+11     0.0000E+00     0.1775E+11     0.3105E+01
      55.      2032         1         1     12.00    113.03     0.2096E+00     0.6916E-06     0.0000E+00     0.6916E-06     0.2620E+16     0.8646E+10     0.0000E+00     0.8646E+10     0.2860E+01
      60.      2032         1         1     12.00    113.03     0.2092E+00     0.4121E-05     0.0000E+00     0.4121E-05     0.1500E+16     0.2955E+11     0.0000E+00     0.2955E+11     0.2505E+01
      65.      2032         1         1     12.00    113.03     0.2095E+00     0.1258E-04     0.0000E+00     0.1258E-04     0.8190E+15     0.4918E+11     0.0000E+00     0.4918E+11     0.1773E+01
      70.      2032         1         1     12.00    113.03     0.2094E+00     0.1948E-04     0.0000E+00     0.1948E-04     0.4230E+15     0.3934E+11     0.0000E+00     0.3934E+11     0.9507E+00
