-75° latitude
0.68     albedo
Year 2008
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2008         1         1     12.00     51.96     0.2095E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5050E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.2276E+03
       4.      2008         1         1     12.00     51.96     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3630E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.2276E+03
       7.      2008         1         1     12.00     51.96     0.2090E+00     0.1330E-13     0.3068E-21     0.1330E-13     0.2550E+19     0.1622E+06     0.3744E-02     0.1622E+06     0.2276E+03
      10.      2008         1         1     12.00     51.96     0.2091E+00     0.1771E-10     0.7328E-18     0.1771E-10     0.1740E+19     0.1474E+09     0.6097E+01     0.1474E+09     0.2276E+03
      13.      2008         1         1     12.00     51.96     0.2093E+00     0.2703E-08     0.2446E-15     0.2703E-08     0.1120E+19     0.1446E+11     0.1308E+04     0.1446E+11     0.2275E+03
      16.      2008         1         1     12.00     51.96     0.2098E+00     0.7520E-07     0.1825E-13     0.7520E-07     0.6880E+18     0.2466E+12     0.5988E+05     0.2466E+12     0.2260E+03
      19.      2008         1         1     12.00     51.96     0.2090E+00     0.6603E-06     0.4569E-12     0.6603E-06     0.4180E+18     0.1321E+13     0.9137E+06     0.1321E+13     0.2173E+03
      22.      2008         1         1     12.00     51.96     0.2098E+00     0.2526E-05     0.4891E-11     0.2526E-05     0.2580E+18     0.3107E+13     0.6016E+07     0.3107E+13     0.1926E+03
      25.      2008         1         1     12.00     51.96     0.2092E+00     0.4801E-05     0.2603E-10     0.4801E-05     0.1600E+18     0.3672E+13     0.1991E+08     0.3672E+13     0.1548E+03
      30.      2008         1         1     12.00     51.96     0.2093E+00     0.9692E-05     0.2886E-09     0.9692E-05     0.7430E+17     0.3441E+13     0.1025E+09     0.3441E+13     0.8871E+02
      35.      2008         1         1     12.00     51.96     0.2090E+00     0.1098E-04     0.2195E-08     0.1098E-04     0.3470E+17     0.1823E+13     0.3643E+09     0.1823E+13     0.3979E+02
      40.      2008         1         1     12.00     51.96     0.2096E+00     0.8815E-05     0.1249E-07     0.8802E-05     0.1700E+17     0.7149E+12     0.1013E+10     0.7139E+12     0.1621E+02
      45.      2008         1         1     12.00     51.96     0.2094E+00     0.6801E-05     0.6141E-07     0.6739E-05     0.8920E+16     0.2897E+12     0.2616E+10     0.2871E+12     0.6911E+01
      50.      2008         1         1     12.00     51.96     0.2095E+00     0.5081E-05     0.2511E-06     0.4830E-05     0.4840E+16     0.1174E+12     0.5801E+10     0.1116E+12     0.3206E+01
      55.      2008         1         1     12.00     51.96     0.2096E+00     0.4269E-05     0.8193E-06     0.3450E-05     0.2620E+16     0.5337E+11     0.1024E+11     0.4313E+11     0.1768E+01
      60.      2008         1         1     12.00     51.96     0.2092E+00     0.6901E-05     0.2765E-05     0.4137E-05     0.1500E+16     0.4948E+11     0.1982E+11     0.2966E+11     0.1092E+01
      65.      2008         1         1     12.00     51.96     0.2095E+00     0.1541E-04     0.1038E-04     0.5023E-05     0.8190E+15     0.6024E+11     0.4060E+11     0.1964E+11     0.6334E+00
      70.      2008         1         1     12.00     51.96     0.2094E+00     0.5111E-04     0.4444E-04     0.6672E-05     0.4230E+15     0.1032E+12     0.8977E+11     0.1348E+11     0.3256E+00
