Year 2026
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2026         1         1     12.00     63.00     0.2095E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5050E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.3526E+03
       4.      2026         1         1     12.00     63.00     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3630E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.3526E+03
       7.      2026         1         1     12.00     63.00     0.2090E+00     0.2456E-11     0.3354E-19     0.2456E-11     0.2550E+19     0.2996E+08     0.4091E+00     0.2996E+08     0.3526E+03
      10.      2026         1         1     12.00     63.00     0.2091E+00     0.7935E-09     0.1988E-16     0.7935E-09     0.1740E+19     0.6602E+10     0.1654E+03     0.6602E+10     0.3525E+03
      13.      2026         1         1     12.00     63.00     0.2093E+00     0.4383E-07     0.2444E-14     0.4383E-07     0.1120E+19     0.2345E+12     0.1308E+05     0.2345E+12     0.3512E+03
      16.      2026         1         1     12.00     63.00     0.2098E+00     0.5929E-06     0.9013E-13     0.5929E-06     0.6880E+18     0.1945E+13     0.2956E+06     0.1945E+13     0.3390E+03
      19.      2026         1         1     12.00     63.00     0.2090E+00     0.2598E-05     0.1151E-11     0.2598E-05     0.4180E+18     0.5196E+13     0.2302E+07     0.5196E+13     0.2992E+03
      22.      2026         1         1     12.00     63.00     0.2098E+00     0.4831E-05     0.6165E-11     0.4831E-05     0.2580E+18     0.5942E+13     0.7583E+07     0.5942E+13     0.2371E+03
      25.      2026         1         1     12.00     63.00     0.2092E+00     0.7311E-05     0.2678E-10     0.7311E-05     0.1600E+18     0.5593E+13     0.2049E+08     0.5593E+13     0.1728E+03
      30.      2026         1         1     12.00     63.00     0.2093E+00     0.1024E-04     0.2152E-09     0.1024E-04     0.7430E+17     0.3634E+13     0.7638E+08     0.3634E+13     0.8705E+02
      35.      2026         1         1     12.00     63.00     0.2090E+00     0.1005E-04     0.1464E-08     0.1005E-04     0.3470E+17     0.1669E+13     0.2431E+09     0.1669E+13     0.3777E+02
      40.      2026         1         1     12.00     63.00     0.2096E+00     0.8351E-05     0.8737E-08     0.8342E-05     0.1700E+17     0.6772E+12     0.7086E+09     0.6765E+12     0.1597E+02
      45.      2026         1         1     12.00     63.00     0.2094E+00     0.6693E-05     0.4360E-07     0.6649E-05     0.8920E+16     0.2851E+12     0.1857E+10     0.2833E+12     0.7052E+01
      50.      2026         1         1     12.00     63.00     0.2095E+00     0.5408E-05     0.1997E-06     0.5208E-05     0.4840E+16     0.1249E+12     0.4614E+10     0.1203E+12     0.3301E+01
      55.      2026         1         1     12.00     63.00     0.2096E+00     0.4605E-05     0.7378E-06     0.3868E-05     0.2620E+16     0.5757E+11     0.9222E+10     0.4835E+11     0.1734E+01
      60.      2026         1         1     12.00     63.00     0.2092E+00     0.6753E-05     0.2518E-05     0.4235E-05     0.1500E+16     0.4842E+11     0.1805E+11     0.3037E+11     0.1002E+01
      65.      2026         1         1     12.00     63.00     0.2095E+00     0.1348E-04     0.8924E-05     0.4559E-05     0.8190E+15     0.5272E+11     0.3489E+11     0.1782E+11     0.5546E+00
      70.      2026         1         1     12.00     63.00     0.2094E+00     0.4257E-04     0.3682E-04     0.5755E-05     0.4230E+15     0.8599E+11     0.7437E+11     0.1162E+11     0.2809E+00
