Year 2032
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2032         1         1     12.00     63.03     0.2095E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5050E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.3571E+03
       4.      2032         1         1     12.00     63.03     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3630E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.3571E+03
       7.      2032         1         1     12.00     63.03     0.2090E+00     0.2723E-11     0.3711E-19     0.2723E-11     0.2550E+19     0.3323E+08     0.4527E+00     0.3323E+08     0.3571E+03
      10.      2032         1         1     12.00     63.03     0.2091E+00     0.8913E-09     0.2228E-16     0.8913E-09     0.1740E+19     0.7415E+10     0.1854E+03     0.7415E+10     0.3571E+03
      13.      2032         1         1     12.00     63.03     0.2093E+00     0.4941E-07     0.2749E-14     0.4941E-07     0.1120E+19     0.2644E+12     0.1471E+05     0.2644E+12     0.3556E+03
      16.      2032         1         1     12.00     63.03     0.2098E+00     0.6626E-06     0.1005E-12     0.6626E-06     0.6880E+18     0.2173E+13     0.3298E+06     0.2173E+13     0.3420E+03
      19.      2032         1         1     12.00     63.03     0.2090E+00     0.2667E-05     0.1181E-11     0.2667E-05     0.4180E+18     0.5334E+13     0.2361E+07     0.5334E+13     0.3001E+03
      22.      2032         1         1     12.00     63.03     0.2098E+00     0.4831E-05     0.6162E-11     0.4831E-05     0.2580E+18     0.5943E+13     0.7580E+07     0.5943E+13     0.2372E+03
      25.      2032         1         1     12.00     63.03     0.2092E+00     0.7314E-05     0.2678E-10     0.7314E-05     0.1600E+18     0.5595E+13     0.2048E+08     0.5595E+13     0.1729E+03
      30.      2032         1         1     12.00     63.03     0.2093E+00     0.1025E-04     0.2153E-09     0.1025E-04     0.7430E+17     0.3638E+13     0.7642E+08     0.3638E+13     0.8708E+02
      35.      2032         1         1     12.00     63.03     0.2090E+00     0.1005E-04     0.1464E-08     0.1005E-04     0.3470E+17     0.1669E+13     0.2429E+09     0.1669E+13     0.3777E+02
      40.      2032         1         1     12.00     63.03     0.2096E+00     0.8349E-05     0.8730E-08     0.8340E-05     0.1700E+17     0.6771E+12     0.7080E+09     0.6764E+12     0.1597E+02
      45.      2032         1         1     12.00     63.03     0.2094E+00     0.6693E-05     0.4356E-07     0.6649E-05     0.8920E+16     0.2851E+12     0.1856E+10     0.2833E+12     0.7052E+01
      50.      2032         1         1     12.00     63.03     0.2095E+00     0.5408E-05     0.1996E-06     0.5208E-05     0.4840E+16     0.1249E+12     0.4610E+10     0.1203E+12     0.3301E+01
      55.      2032         1         1     12.00     63.03     0.2096E+00     0.4605E-05     0.7374E-06     0.3868E-05     0.2620E+16     0.5757E+11     0.9218E+10     0.4835E+11     0.1734E+01
      60.      2032         1         1     12.00     63.03     0.2092E+00     0.6752E-05     0.2517E-05     0.4235E-05     0.1500E+16     0.4841E+11     0.1805E+11     0.3037E+11     0.1002E+01
      65.      2032         1         1     12.00     63.03     0.2095E+00     0.1348E-04     0.8919E-05     0.4557E-05     0.8190E+15     0.5269E+11     0.3487E+11     0.1782E+11     0.5544E+00
      70.      2032         1         1     12.00     63.03     0.2094E+00     0.4255E-04     0.3680E-04     0.5753E-05     0.4230E+15     0.8596E+11     0.7433E+11     0.1162E+11     0.2808E+00
